Product Type,Product Name,Price,Material,Link,Informations
Hauts,Lot de 3 tops à bretelles fines,"15,99 €","[' Coton', ' Coton biologique', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1137518003.html,['Pays de fabrication\nBangladesh']
Hauts,Body en jersey drapé,"25,99 €","[' Acrylique', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1232951001.html,['Pays de fabrication\nMaroc']
Hauts,T-shirt ajusté,"9,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1198433009.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']"
Hauts,Top à manches longues en jersey,"9,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1224350003.html,"['Teinture\nChine\nTurquie', 'Fabrication\nCambodge\nTurquie']"
Hauts,Top en jersey avec détails surjetés,"15,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1214910001.html,['Pays de fabrication\nBirmanie']
Hauts,Top façon corset,"17,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1224941001.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie']"
Hauts,Body string dos nu,"19,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1168970002.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nCambodge']"
Hauts,Top froncé en jersey,"9,99 €","[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1204904001.html,['Pays de fabrication\nCambodge\nChine\nTurquie']
Hauts,T-shirt côtelé avec encolure plongeante,"17,99 €","[' Coton', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1182688002.html,['Pays de fabrication\nCambodge']
Hauts,Débardeur court,"4,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1049251024.html,['Pays de fabrication\nInde']
Hauts,Crop top de sport DryMove™ Seamless,"19,99 €","[' Polyamide recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1167610001.html,['Pays de fabrication\nChine']
Hauts,T-shirt en jersey de lin,"19,99 €",[' Lin'],https://www2.hm.com/fr_fr/productpage.1160659002.html,['Pays de fabrication\nChine']
Hauts,Top froncé avec encolure carrée,"15,99 €","[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1224766003.html,['Pays de fabrication\nBirmanie']
Hauts,Top en maille côtelée,"19,99 €","[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1202965003.html,['Pays de fabrication\nChine']
Hauts,Top en crêpe de soie,"59,99 €",[' Soie'],https://www2.hm.com/fr_fr/productpage.0773757019.html,['Pays de fabrication\nChine']
Hauts,T-shirt court,"4,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1201712002.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh\nInde']"
Hauts,Polo court en piqué,"15,99 €",[' Coton'],https://www2.hm.com/fr_fr/productpage.1231665001.html,['Pays de fabrication\nChine']
Hauts,Débardeur côtelé,"6,99 €","[' Coton', ' Coton biologique', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1226439003.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh\nInde']"
